"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"03/07/2018 22:00:00 - 03/07/2018 23:00:00","BZN|DE-LU","n/e","n/e","n/e"
"03/07/2018 23:00:00 - 04/07/2018 00:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 00:00:00 - 04/07/2018 01:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 01:00:00 - 04/07/2018 02:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 02:00:00 - 04/07/2018 03:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 03:00:00 - 04/07/2018 04:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 04:00:00 - 04/07/2018 05:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 05:00:00 - 04/07/2018 06:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 06:00:00 - 04/07/2018 07:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 07:00:00 - 04/07/2018 08:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 08:00:00 - 04/07/2018 09:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 09:00:00 - 04/07/2018 10:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 10:00:00 - 04/07/2018 11:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 11:00:00 - 04/07/2018 12:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 12:00:00 - 04/07/2018 13:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 13:00:00 - 04/07/2018 14:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 14:00:00 - 04/07/2018 15:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 15:00:00 - 04/07/2018 16:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 16:00:00 - 04/07/2018 17:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 17:00:00 - 04/07/2018 18:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 18:00:00 - 04/07/2018 19:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 19:00:00 - 04/07/2018 20:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 20:00:00 - 04/07/2018 21:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 21:00:00 - 04/07/2018 22:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 22:00:00 - 04/07/2018 23:00:00","BZN|DE-LU","n/e","n/e","n/e"
"04/07/2018 23:00:00 - 05/07/2018 00:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 00:00:00 - 05/07/2018 01:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 01:00:00 - 05/07/2018 02:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 02:00:00 - 05/07/2018 03:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 03:00:00 - 05/07/2018 04:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 04:00:00 - 05/07/2018 05:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 05:00:00 - 05/07/2018 06:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 06:00:00 - 05/07/2018 07:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 07:00:00 - 05/07/2018 08:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 08:00:00 - 05/07/2018 09:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 09:00:00 - 05/07/2018 10:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 10:00:00 - 05/07/2018 11:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 11:00:00 - 05/07/2018 12:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 12:00:00 - 05/07/2018 13:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 13:00:00 - 05/07/2018 14:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 14:00:00 - 05/07/2018 15:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 15:00:00 - 05/07/2018 16:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 16:00:00 - 05/07/2018 17:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 17:00:00 - 05/07/2018 18:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 18:00:00 - 05/07/2018 19:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 19:00:00 - 05/07/2018 20:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 20:00:00 - 05/07/2018 21:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 21:00:00 - 05/07/2018 22:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 22:00:00 - 05/07/2018 23:00:00","BZN|DE-LU","n/e","n/e","n/e"
"05/07/2018 23:00:00 - 06/07/2018 00:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 00:00:00 - 06/07/2018 01:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 01:00:00 - 06/07/2018 02:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 02:00:00 - 06/07/2018 03:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 03:00:00 - 06/07/2018 04:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 04:00:00 - 06/07/2018 05:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 05:00:00 - 06/07/2018 06:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 06:00:00 - 06/07/2018 07:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 07:00:00 - 06/07/2018 08:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 08:00:00 - 06/07/2018 09:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 09:00:00 - 06/07/2018 10:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 10:00:00 - 06/07/2018 11:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 11:00:00 - 06/07/2018 12:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 12:00:00 - 06/07/2018 13:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 13:00:00 - 06/07/2018 14:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 14:00:00 - 06/07/2018 15:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 15:00:00 - 06/07/2018 16:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 16:00:00 - 06/07/2018 17:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 17:00:00 - 06/07/2018 18:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 18:00:00 - 06/07/2018 19:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 19:00:00 - 06/07/2018 20:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 20:00:00 - 06/07/2018 21:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 21:00:00 - 06/07/2018 22:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 22:00:00 - 06/07/2018 23:00:00","BZN|DE-LU","n/e","n/e","n/e"
"06/07/2018 23:00:00 - 07/07/2018 00:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 00:00:00 - 07/07/2018 01:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 01:00:00 - 07/07/2018 02:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 02:00:00 - 07/07/2018 03:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 03:00:00 - 07/07/2018 04:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 04:00:00 - 07/07/2018 05:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 05:00:00 - 07/07/2018 06:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 06:00:00 - 07/07/2018 07:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 07:00:00 - 07/07/2018 08:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 08:00:00 - 07/07/2018 09:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 09:00:00 - 07/07/2018 10:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 10:00:00 - 07/07/2018 11:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 11:00:00 - 07/07/2018 12:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 12:00:00 - 07/07/2018 13:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 13:00:00 - 07/07/2018 14:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 14:00:00 - 07/07/2018 15:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 15:00:00 - 07/07/2018 16:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 16:00:00 - 07/07/2018 17:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 17:00:00 - 07/07/2018 18:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 18:00:00 - 07/07/2018 19:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 19:00:00 - 07/07/2018 20:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 20:00:00 - 07/07/2018 21:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 21:00:00 - 07/07/2018 22:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 22:00:00 - 07/07/2018 23:00:00","BZN|DE-LU","n/e","n/e","n/e"
"07/07/2018 23:00:00 - 08/07/2018 00:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 00:00:00 - 08/07/2018 01:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 01:00:00 - 08/07/2018 02:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 02:00:00 - 08/07/2018 03:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 03:00:00 - 08/07/2018 04:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 04:00:00 - 08/07/2018 05:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 05:00:00 - 08/07/2018 06:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 06:00:00 - 08/07/2018 07:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 07:00:00 - 08/07/2018 08:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 08:00:00 - 08/07/2018 09:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 09:00:00 - 08/07/2018 10:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 10:00:00 - 08/07/2018 11:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 11:00:00 - 08/07/2018 12:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 12:00:00 - 08/07/2018 13:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 13:00:00 - 08/07/2018 14:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 14:00:00 - 08/07/2018 15:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 15:00:00 - 08/07/2018 16:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 16:00:00 - 08/07/2018 17:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 17:00:00 - 08/07/2018 18:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 18:00:00 - 08/07/2018 19:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 19:00:00 - 08/07/2018 20:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 20:00:00 - 08/07/2018 21:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 21:00:00 - 08/07/2018 22:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 22:00:00 - 08/07/2018 23:00:00","BZN|DE-LU","n/e","n/e","n/e"
"08/07/2018 23:00:00 - 09/07/2018 00:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 00:00:00 - 09/07/2018 01:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 01:00:00 - 09/07/2018 02:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 02:00:00 - 09/07/2018 03:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 03:00:00 - 09/07/2018 04:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 04:00:00 - 09/07/2018 05:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 05:00:00 - 09/07/2018 06:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 06:00:00 - 09/07/2018 07:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 07:00:00 - 09/07/2018 08:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 08:00:00 - 09/07/2018 09:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 09:00:00 - 09/07/2018 10:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 10:00:00 - 09/07/2018 11:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 11:00:00 - 09/07/2018 12:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 12:00:00 - 09/07/2018 13:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 13:00:00 - 09/07/2018 14:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 14:00:00 - 09/07/2018 15:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 15:00:00 - 09/07/2018 16:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 16:00:00 - 09/07/2018 17:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 17:00:00 - 09/07/2018 18:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 18:00:00 - 09/07/2018 19:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 19:00:00 - 09/07/2018 20:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 20:00:00 - 09/07/2018 21:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 21:00:00 - 09/07/2018 22:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 22:00:00 - 09/07/2018 23:00:00","BZN|DE-LU","n/e","n/e","n/e"
"09/07/2018 23:00:00 - 10/07/2018 00:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 00:00:00 - 10/07/2018 01:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 01:00:00 - 10/07/2018 02:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 02:00:00 - 10/07/2018 03:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 03:00:00 - 10/07/2018 04:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 04:00:00 - 10/07/2018 05:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 05:00:00 - 10/07/2018 06:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 06:00:00 - 10/07/2018 07:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 07:00:00 - 10/07/2018 08:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 08:00:00 - 10/07/2018 09:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 09:00:00 - 10/07/2018 10:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 10:00:00 - 10/07/2018 11:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 11:00:00 - 10/07/2018 12:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 12:00:00 - 10/07/2018 13:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 13:00:00 - 10/07/2018 14:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 14:00:00 - 10/07/2018 15:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 15:00:00 - 10/07/2018 16:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 16:00:00 - 10/07/2018 17:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 17:00:00 - 10/07/2018 18:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 18:00:00 - 10/07/2018 19:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 19:00:00 - 10/07/2018 20:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 20:00:00 - 10/07/2018 21:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 21:00:00 - 10/07/2018 22:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 22:00:00 - 10/07/2018 23:00:00","BZN|DE-LU","n/e","n/e","n/e"
"10/07/2018 23:00:00 - 11/07/2018 00:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 00:00:00 - 11/07/2018 01:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 01:00:00 - 11/07/2018 02:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 02:00:00 - 11/07/2018 03:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 03:00:00 - 11/07/2018 04:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 04:00:00 - 11/07/2018 05:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 05:00:00 - 11/07/2018 06:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 06:00:00 - 11/07/2018 07:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 07:00:00 - 11/07/2018 08:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 08:00:00 - 11/07/2018 09:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 09:00:00 - 11/07/2018 10:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 10:00:00 - 11/07/2018 11:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 11:00:00 - 11/07/2018 12:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 12:00:00 - 11/07/2018 13:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 13:00:00 - 11/07/2018 14:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 14:00:00 - 11/07/2018 15:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 15:00:00 - 11/07/2018 16:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 16:00:00 - 11/07/2018 17:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 17:00:00 - 11/07/2018 18:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 18:00:00 - 11/07/2018 19:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 19:00:00 - 11/07/2018 20:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 20:00:00 - 11/07/2018 21:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 21:00:00 - 11/07/2018 22:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 22:00:00 - 11/07/2018 23:00:00","BZN|DE-LU","n/e","n/e","n/e"
"11/07/2018 23:00:00 - 12/07/2018 00:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 00:00:00 - 12/07/2018 01:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 01:00:00 - 12/07/2018 02:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 02:00:00 - 12/07/2018 03:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 03:00:00 - 12/07/2018 04:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 04:00:00 - 12/07/2018 05:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 05:00:00 - 12/07/2018 06:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 06:00:00 - 12/07/2018 07:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 07:00:00 - 12/07/2018 08:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 08:00:00 - 12/07/2018 09:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 09:00:00 - 12/07/2018 10:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 10:00:00 - 12/07/2018 11:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 11:00:00 - 12/07/2018 12:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 12:00:00 - 12/07/2018 13:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 13:00:00 - 12/07/2018 14:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 14:00:00 - 12/07/2018 15:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 15:00:00 - 12/07/2018 16:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 16:00:00 - 12/07/2018 17:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 17:00:00 - 12/07/2018 18:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 18:00:00 - 12/07/2018 19:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 19:00:00 - 12/07/2018 20:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 20:00:00 - 12/07/2018 21:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 21:00:00 - 12/07/2018 22:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 22:00:00 - 12/07/2018 23:00:00","BZN|DE-LU","n/e","n/e","n/e"
"12/07/2018 23:00:00 - 13/07/2018 00:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 00:00:00 - 13/07/2018 01:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 01:00:00 - 13/07/2018 02:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 02:00:00 - 13/07/2018 03:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 03:00:00 - 13/07/2018 04:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 04:00:00 - 13/07/2018 05:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 05:00:00 - 13/07/2018 06:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 06:00:00 - 13/07/2018 07:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 07:00:00 - 13/07/2018 08:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 08:00:00 - 13/07/2018 09:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 09:00:00 - 13/07/2018 10:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 10:00:00 - 13/07/2018 11:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 11:00:00 - 13/07/2018 12:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 12:00:00 - 13/07/2018 13:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 13:00:00 - 13/07/2018 14:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 14:00:00 - 13/07/2018 15:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 15:00:00 - 13/07/2018 16:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 16:00:00 - 13/07/2018 17:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 17:00:00 - 13/07/2018 18:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 18:00:00 - 13/07/2018 19:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 19:00:00 - 13/07/2018 20:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 20:00:00 - 13/07/2018 21:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 21:00:00 - 13/07/2018 22:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 22:00:00 - 13/07/2018 23:00:00","BZN|DE-LU","n/e","n/e","n/e"
"13/07/2018 23:00:00 - 14/07/2018 00:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 00:00:00 - 14/07/2018 01:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 01:00:00 - 14/07/2018 02:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 02:00:00 - 14/07/2018 03:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 03:00:00 - 14/07/2018 04:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 04:00:00 - 14/07/2018 05:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 05:00:00 - 14/07/2018 06:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 06:00:00 - 14/07/2018 07:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 07:00:00 - 14/07/2018 08:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 08:00:00 - 14/07/2018 09:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 09:00:00 - 14/07/2018 10:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 10:00:00 - 14/07/2018 11:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 11:00:00 - 14/07/2018 12:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 12:00:00 - 14/07/2018 13:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 13:00:00 - 14/07/2018 14:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 14:00:00 - 14/07/2018 15:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 15:00:00 - 14/07/2018 16:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 16:00:00 - 14/07/2018 17:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 17:00:00 - 14/07/2018 18:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 18:00:00 - 14/07/2018 19:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 19:00:00 - 14/07/2018 20:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 20:00:00 - 14/07/2018 21:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 21:00:00 - 14/07/2018 22:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 22:00:00 - 14/07/2018 23:00:00","BZN|DE-LU","n/e","n/e","n/e"
"14/07/2018 23:00:00 - 15/07/2018 00:00:00","BZN|DE-LU","n/e","n/e","n/e"
"15/07/2018 00:00:00 - 15/07/2018 01:00:00","BZN|DE-LU","n/e","n/e","n/e"
"15/07/2018 01:00:00 - 15/07/2018 02:00:00","BZN|DE-LU","n/e","n/e","n/e"
